 61 4997.018200 7.940E-27 6.078E-05.05200.068  689.88630.64-.009994    0 0 0 4  F1    0 0 0 0 1A1   10E  10        11E   1     353333594932 3 3 3    42.0   46.0
 61 4997.096190 7.340E-27 1.595E-05.05500.073  470.71700.65-.009994    0 0 0 4  F2    0 0 0 0 1A1    8F2  7         9F1  1     353333594932 3 3 3    51.0   57.0
 61 4997.115000 3.140E-27 2.688E-05.05200.067  815.00830.63-.009994    0 0 0 4  F2    0 0 0 0 1A1   11F1 19        12F2  2     353333594932 3 3 3    69.0   75.0
 61 4997.233000 8.470E-27 2.368E-05.05200.068  689.86230.64-.009994    0 0 0 4  F2    0 0 0 0 1A1   11A1  1        11A2  1     353333594932 3 3 3   115.0  115.0
 61 4997.256400 7.890E-26 6.750E-04.05200.067  814.86670.63-.009995    0 0 0 4  F2    0 0 0 0 1A1   11F1 19        12F2  1     353333594932 3 3 3    69.0   75.0
 61 4997.874540 1.250E-26 6.381E-05.05200.068  689.87690.64-.009996    0 0 0 4  A1    0 0 0 0 1A1   10F1 14        11F2  2     353333594932 3 3 3    63.0   69.0
 61 4998.044210 4.130E-27 2.107E-05.05200.068  689.70770.64-.009996    0 0 0 4  A1    0 0 0 0 1A1   10F1 14        11F2  1     353333594932 3 3 3    63.0   69.0
 61 4998.557920 1.810E-26 3.937E-05.05500.073  470.86510.65-.009997    0 0 0 4  F1    0 0 0 0 1A1    8F1  6         9F2  2     353333594932 3 3 3    51.0   57.0
 61 4998.702000 1.120E-26 2.435E-05.05500.073  470.72030.65-.009997    0 0 0 4  F1    0 0 0 0 1A1    8F1  6         9F2  1     353333594932 3 3 3    51.0   57.0
 61 4998.913870 4.280E-26 8.295E-05.05400.070  575.05570.64-.009998    0 0 0 4  A1    0 0 0 0 1A1    9A1  3        10A2  1     353333594932 3 3 3    95.0  105.0
 61 4999.017650 1.710E-27 5.530E-06.05400.070  575.28540.64-.009998    0 0 0 4  A1    0 0 0 0 1A1    9F1 10        10F2  3     353333594932 3 3 3    57.0   63.0
 61 4999.166490 1.470E-27 6.956E-06.05200.067  815.14380.63-.009998    0 0 0 4  F1    0 0 0 0 1A1   12A2  1        12A1  2     353333594932 3 3 3   125.0  125.0
 61 4999.252880 1.170E-26 3.780E-05.05400.070  575.05270.64-.009999    0 0 0 4  A1    0 0 0 0 1A1    9F1 10        10F2  1     353333594932 3 3 3    57.0   63.0
