 81 1923.520651 4.315E-23 2.668E-02.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           15.5   R 14.5f 15.5455443 4 4 8 3 1 3    32.0   32.0
 81 1923.520722 4.315E-23 2.846E-02.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5f 14.5455443 4 4 8 3 1 3    30.0   30.0
 81 1923.522878 1.101E-20 6.407E+00.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           16.5   R 14.5f 15.5455443 4 4 8 3 1 3    34.0   32.0
 81 1923.522879 9.675E-21 6.381E+00.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5f 13.5455443 4 4 8 3 1 3    30.0   28.0
 81 1923.522887 1.032E-20 6.381E+00.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           15.5   R 14.5f 14.5455443 4 4 8 3 1 3    32.0   30.0
 81 1923.524350 1.421E-59 1.983E-03.02360.04317681.65800.60-.002220       X3/2   5       X1/2   4                 RQ 80.5f     1622231111 8 3 1 3   486.0  486.0
 81 1923.525561 3.766E-50 3.118E-03.02920.04713252.50980.60-.002220       X3/2   5       X1/2   4                 RQ 60.5f     4622231111 8 3 1 3   366.0  366.0
 81 1923.542290 1.399E-75 8.955E-04.01800.03725167.35130.60-.002220       X3/2   4       X1/2   3                 RQ111.5e     0222231211 8 3 1 3   672.0  672.0
 81 1923.614249 2.022E-87 6.480E+00.01440.03232657.52570.60-.002220       X1/2   1       X1/2   0                 RR143.5f     0222231211 8 3 1 3   870.0  864.0
 81 1923.618077 2.021E-87 6.479E+00.01440.03232657.60950.60-.002220       X1/2   1       X1/2   0                 RR143.5e     0222231211 8 3 1 3   870.0  864.0
 81 1923.629570 1.184E-60 1.888E-03.02310.04218187.77520.60-.002220       X3/2   5       X1/2   4                 RQ 82.5e     1622231111 8 3 1 3   498.0  498.0
 81 1923.632360 9.277E-59 2.536E+01.02070.02519269.47260.70-.001200       X3/2   4       X3/2   3                 RR 91.5e     1622231111 8 3 1 3   558.0  552.0
 81 1923.634273 1.850E-87 6.481E+00.01430.01732674.43420.70-.001200       X3/2   1       X3/2   0                 RR142.5e     0222231211 8 3 1 3   864.0  858.0
 81 1923.643139 9.226E-59 2.536E+01.02070.02519270.60300.70-.001200       X3/2   4       X3/2   3                 RR 91.5f     1622231111 8 3 1 3   558.0  552.0
 81 1923.647965 1.837E-87 6.483E+00.01430.01732675.93840.70-.001200       X3/2   1       X3/2   0                 RR142.5f     0222231211 8 3 1 3   864.0  858.0
 81 1923.656342 8.377E-48 2.123E-03.04600.05711893.81620.60-.002220       X3/2   7       X1/2   6                 SR 25.5e     3643231111 8 3 1 3   162.0  156.0
 81 1923.705603 1.052E-58 2.535E+01.02090.04019245.75830.60-.002220       X1/2   4       X1/2   3                 RR 92.5f     1622231111 8 3 1 3   564.0  558.0
 81 1923.705941 1.052E-58 2.536E+01.02090.04019245.80920.60-.002220       X1/2   4       X1/2   3                 RR 92.5e     1622231111 8 3 1 3   564.0  558.0
 81 1923.742503 3.593E-26 7.888E-04.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           26.5   P 26.5f 27.5454323 4 4 8 3 1 3    54.0   56.0
 81 1923.744653 3.460E-26 7.888E-04.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           25.5   P 26.5f 26.5454323 4 4 8 3 1 3    52.0   54.0
 81 1923.744671 4.934E-29 1.083E-06.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           26.5   P 26.5f 26.5454323 4 4 8 3 1 3    54.0   54.0
 81 1923.746869 4.934E-29 1.125E-06.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           25.5   P 26.5f 25.5454323 4 4 8 3 1 3    52.0   52.0
 81 1923.746887 1.757E-32 3.857E-10.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           26.5   P 26.5f 25.5454323 4 4 8 3 1 3    54.0   52.0
 81 1923.747065 3.332E-26 7.900E-04.04600.057 1216.56950.60-.001280       X3/2   1       X1/2   0           24.5   P 26.5f 25.5454323 4 4 8 3 1 3    50.0   52.0
 81 1923.773782 9.355E-45 2.543E+01.02700.03312565.80030.70-.001200       X3/2   4       X3/2   3                 RR 64.5e     1622231111 8 3 1 3   396.0  390.0
 81 1923.783680 9.330E-45 2.543E+01.02700.03312566.34480.70-.001200       X3/2   4       X3/2   3                 RR 64.5f     1622231111 8 3 1 3   396.0  390.0
 81 1923.804706 2.608E-32 1.917E+01.03730.044 6514.22360.70-.001200       X3/2   3       X3/2   2                 RR 39.5e     4632231111 8 3 1 3   246.0  240.0
 81 1923.812603 2.606E-32 1.917E+01.03730.044 6514.41230.70-.001200       X3/2   3       X3/2   2                 RR 39.5f     4632231111 8 3 1 3   246.0  240.0
 81 1923.852885 9.531E-50 3.175E-03.02960.04713061.74520.60-.002220       X3/2   5       X1/2   4                 RQ 59.5e     4622231111 8 3 1 3   360.0  360.0
 81 1923.869158 1.459E-50 3.046E-03.02890.04713446.01820.60-.002220       X3/2   5       X1/2   4                 RQ 61.5f     1622231111 8 3 1 3   372.0  372.0
 81 1923.894658 4.805E-59 2.026E-03.02380.04317432.77730.60-.002220       X3/2   5       X1/2   4                 RQ 79.5f     1622231111 8 3 1 3   480.0  480.0
 81 1923.915783 6.564E-36 6.825E-03.04780.058 6475.38850.60-.002220       X3/2   4       X1/2   3                 RQ 23.5f     4643231111 8 3 1 3   144.0  144.0
 81 1923.922084 1.759E-32 3.858E-10.04600.057 1216.32360.60-.001280       X3/2   1       X1/2   0           26.5   P 26.5e 25.5454323 4 4 8 3 1 3    54.0   52.0
 81 1923.922595 4.940E-29 1.125E-06.04600.057 1216.32360.60-.001280       X3/2   1       X1/2   0           25.5   P 26.5e 25.5454323 4 4 8 3 1 3    52.0   52.0
 81 1923.922965 3.336E-26 7.902E-04.04600.057 1216.32360.60-.001280       X3/2   1       X1/2   0           24.5   P 26.5e 25.5454323 4 4 8 3 1 3    50.0   52.0
